seqnames,start,end,width,strand,source,type,score,phase,gene_id,gene_version,gene_name,gene_source,gene_biotype
chr11,8565323,8682447,117125,+,ensembl_havana,gene,NA,NA,ENSDARG00000058696,7,tbl1xr1a,ensembl_havana,protein_coding
chr11,8635785,8782871,147087,-,havana,gene,NA,NA,ENSDARG00000100658,2,si:ch211-51h4.2,havana,protein_coding
chr11,10832560,10850936,18377,-,ensembl_havana,gene,NA,NA,ENSDARG00000063100,6,psmd14,ensembl_havana,protein_coding
chr11,11719575,11781911,62337,+,ensembl_havana,gene,NA,NA,ENSDARG00000070787,7,jupa,ensembl_havana,protein_coding
chr11,13642157,13789451,147295,+,ensembl_havana,gene,NA,NA,ENSDARG00000041113,5,wdr18,ensembl_havana,protein_coding
chr11,14343445,14346112,2668,+,ensembl_havana,gene,NA,NA,ENSDARG00000101341,2,si:ch211-262i1.6,ensembl_havana,protein_coding
chr11,14431273,14639060,207788,+,ensembl_havana,gene,NA,NA,ENSDARG00000099220,2,BX571942.1,ensembl_havana,processed_transcript
chr11,18799186,18819178,19993,-,ensembl_havana,gene,NA,NA,ENSDARG00000057708,6,zgc:175264,ensembl_havana,protein_coding
chr11,18873113,19091767,218655,+,ensembl_havana,gene,NA,NA,ENSDARG00000003169,11,magi1b,ensembl_havana,protein_coding
chr11,19780717,20040154,259438,+,ensembl_havana,gene,NA,NA,ENSDARG00000043661,7,cadpsa,ensembl_havana,protein_coding
chr11,19991633,20071907,80275,-,ensembl_havana,gene,NA,NA,ENSDARG00000086324,3,si:dkey-274m17.3,ensembl_havana,protein_coding
chr11,21910343,22094392,184050,+,ensembl_havana,gene,NA,NA,ENSDARG00000076120,4,foxp4,ensembl_havana,protein_coding
chr11,22109887,22169026,59140,+,ensembl_havana,gene,NA,NA,ENSDARG00000089564,3,MDFI,ensembl_havana,protein_coding
chr11,22374419,22584452,210034,+,ensembl_havana,gene,NA,NA,ENSDARG00000053205,10,ppfia4,ensembl_havana,protein_coding
chr11,24027715,24032190,4476,+,ensembl_havana,gene,NA,NA,ENSDARG00000075745,5,ovgp1,ensembl_havana,protein_coding
chr11,24464356,24538860,74505,-,ensembl_havana,gene,NA,NA,ENSDARG00000025902,10,plekhg5a,ensembl_havana,protein_coding
chr11,24851671,24876621,24951,+,ensembl_havana,gene,NA,NA,ENSDARG00000016753,10,ipo9,ensembl_havana,protein_coding
chr11,25752198,25777318,25121,-,ensembl_havana,gene,NA,NA,ENSDARG00000056805,4,plch2b,ensembl_havana,protein_coding
chr11,25857941,26180714,322774,-,ensembl_havana,gene,NA,NA,ENSDARG00000006601,12,kaznb,ensembl_havana,protein_coding
chr11,26375979,26401674,25696,+,ensembl_havana,gene,NA,NA,ENSDARG00000075536,5,cpne1,ensembl_havana,protein_coding
chr11,26476153,26562346,86194,+,havana,gene,NA,NA,ENSDARG00000002607,10,unm_sa1614,havana,protein_coding
chr11,26704181,27057572,353392,-,ensembl_havana,gene,NA,NA,ENSDARG00000016551,11,iqsec1b,ensembl_havana,protein_coding
chr11,27133560,27197452,63893,+,ensembl,gene,NA,NA,ENSDARG00000087573,4,hdac11,ensembl,protein_coding
chr11,27745618,27778831,33214,-,havana,gene,NA,NA,ENSDARG00000006775,11,cass4,havana,protein_coding
chr11,28642913,29082429,439517,-,ensembl_havana,gene,NA,NA,ENSDARG00000031049,9,igsf21a,ensembl_havana,protein_coding
chr11,29123597,29319907,196311,-,havana,gene,NA,NA,ENSDARG00000101211,3,BX537130.1,havana,lincRNA
chr11,30817943,31026335,208393,+,ensembl_havana,gene,NA,NA,ENSDARG00000006923,11,cacna1ab,ensembl_havana,protein_coding
chr11,31609481,31621674,12194,+,ensembl_havana,gene,NA,NA,ENSDARG00000070416,6,zgc:162816,ensembl_havana,protein_coding
chr11,31680513,32155212,474700,+,ensembl_havana,gene,NA,NA,ENSDARG00000090785,5,diaph3,ensembl_havana,protein_coding
chr11,33312601,33558093,245493,+,ensembl_havana,gene,NA,NA,ENSDARG00000073802,5,cntnap5l,ensembl_havana,protein_coding
chr11,35162684,35171768,9085,-,ensembl_havana,gene,NA,NA,ENSDARG00000011262,9,traip,ensembl_havana,protein_coding
chr11,35171406,35185057,13652,+,ensembl_havana,gene,NA,NA,ENSDARG00000078585,4,mon1a,ensembl_havana,protein_coding
chr11,35364445,35441348,76904,+,ensembl_havana,gene,NA,NA,ENSDARG00000005141,9,camkvb,ensembl_havana,protein_coding
chr11,35777329,36020005,242677,-,ensembl_havana,gene,NA,NA,ENSDARG00000074149,5,itpr1b,ensembl_havana,protein_coding
chr11,36484562,36687161,202600,-,havana,gene,NA,NA,ENSDARG00000096865,2,CR457444.1,havana,antisense
chr11,36600242,36640855,40614,+,havana,gene,NA,NA,ENSDARG00000105259,2,CR457444.6,havana,lincRNA
chr11,36688794,36765834,77041,-,ensembl_havana,gene,NA,NA,ENSDARG00000078760,4,cacna2d3,ensembl_havana,protein_coding
chr11,37201483,37229533,28051,+,ensembl_havana,gene,NA,NA,ENSDARG00000100406,3,zgc:112265,ensembl_havana,protein_coding
chr11,38280454,38420819,140366,+,ensembl_havana,gene,NA,NA,ENSDARG00000012204,11,CDK18,ensembl_havana,protein_coding
chr11,38614476,38876352,261877,+,ensembl_havana,gene,NA,NA,ENSDARG00000023609,11,AL845324.1,ensembl_havana,lincRNA
chr11,39672874,39926872,253999,+,ensembl,gene,NA,NA,ENSDARG00000007824,11,camta1b,ensembl,protein_coding
chr11,42150896,42230491,79596,-,ensembl,gene,NA,NA,ENSDARG00000098374,3,CABZ01030862.1,ensembl,protein_coding
chr11,42304585,42418374,113790,-,ensembl_havana,gene,NA,NA,ENSDARG00000054458,6,slmapa,ensembl_havana,protein_coding
chr11,42305089,42418374,113286,+,havana,gene,NA,NA,ENSDARG00000099320,2,CU138553.1,havana,antisense
chr11,42466834,42472941,6108,-,ensembl,gene,NA,NA,ENSDARG00000100339,2,arf4b,ensembl,protein_coding
chr11,43135198,43226255,91058,-,ensembl_havana,gene,NA,NA,ENSDARG00000102883,4,sptbn1,ensembl_havana,protein_coding
chr11,44226200,44447359,221160,+,ensembl,gene,NA,NA,ENSDARG00000115383,1,gnb4b,ensembl,protein_coding
chr11,44452233,44485762,33530,-,ensembl_havana,gene,NA,NA,ENSDARG00000079219,5,mfn1b,ensembl_havana,protein_coding
chr11,45299447,45328509,29063,+,ensembl_havana,gene,NA,NA,ENSDARG00000100097,3,mafgb,ensembl_havana,protein_coding
chr10,206996,210703,3708,-,ensembl_havana,gene,NA,NA,ENSDARG00000040620,4,psmg1,ensembl_havana,protein_coding
chr10,466926,505370,38445,+,havana,gene,NA,NA,ENSDARG00000074329,6,arvcfa,havana,protein_coding
chr10,1082961,1180314,97354,-,ensembl,gene,NA,NA,ENSDARG00000102742,2,bmpr1bb,ensembl,protein_coding
chr10,1638876,1675362,36487,+,ensembl_havana,gene,NA,NA,ENSDARG00000075376,5,sgsm1b,ensembl_havana,protein_coding
chr10,2175583,2393791,218209,+,ensembl_havana,gene,NA,NA,ENSDARG00000067824,7,cntnap3,ensembl_havana,protein_coding
chr10,2573161,2603801,30641,-,ensembl,gene,NA,NA,ENSDARG00000113479,1,CU856539.3,ensembl,protein_coding
chr10,2600830,2667208,66379,+,ensembl,gene,NA,NA,ENSDARG00000058946,7,CU856539.2,ensembl,protein_coding
chr10,2856377,2875735,19359,-,ensembl_havana,gene,NA,NA,ENSDARG00000020913,8,ddx56,ensembl_havana,protein_coding
chr10,6664911,6670283,5373,+,havana,gene,NA,NA,ENSDARG00000095953,3,si:ch211-57m13.6,havana,protein_coding
chr10,7029664,7233955,204292,+,ensembl_havana,gene,NA,NA,ENSDARG00000104820,3,psd3l,ensembl_havana,protein_coding
chr10,7284121,7472359,188239,-,ensembl_havana,gene,NA,NA,ENSDARG00000104314,2,nrg1,ensembl_havana,protein_coding
chr10,8101729,8142213,40485,+,ensembl_havana,gene,NA,NA,ENSDARG00000089569,4,pstpip2,ensembl_havana,protein_coding
chr10,9159279,9184667,25389,+,ensembl_havana,gene,NA,NA,ENSDARG00000044251,5,rasgef1bb,ensembl_havana,protein_coding
chr10,10801564,10824286,22723,+,ensembl_havana,gene,NA,NA,ENSDARG00000004296,8,ambp,ensembl_havana,protein_coding
chr10,11146321,11261565,115245,-,ensembl_havana,gene,NA,NA,ENSDARG00000043757,7,ptbp3,ensembl_havana,protein_coding
chr10,15454745,15599149,144405,+,ensembl_havana,gene,NA,NA,ENSDARG00000044281,10,erbin,ensembl_havana,protein_coding
chr10,15777064,15813279,36216,+,ensembl_havana,gene,NA,NA,ENSDARG00000074328,5,apba1b,ensembl_havana,protein_coding
chr10,15895988,15963903,67916,-,havana,gene,NA,NA,ENSDARG00000104849,2,si:dkey-3h23.3,havana,protein_coding
chr10,15937277,15963981,26705,-,havana,gene,NA,NA,ENSDARG00000095385,3,BX640481.1,havana,lincRNA
chr10,16069987,16161040,91054,+,ensembl_havana,gene,NA,NA,ENSDARG00000017229,13,megf10,ensembl_havana,protein_coding
chr10,16911951,17019944,107994,+,ensembl,gene,NA,NA,ENSDARG00000099113,3,UNC13B,ensembl,protein_coding
chr10,17088261,17100819,12559,+,havana,gene,NA,NA,ENSDARG00000093444,4,si:dkey-106l3.7,havana,protein_coding
chr10,17235370,17433878,198509,+,ensembl,gene,NA,NA,ENSDARG00000025220,9,sppl3,ensembl,protein_coding
chr10,18952271,18992471,40201,+,ensembl_havana,gene,NA,NA,ENSDARG00000032083,9,dpysl2b,ensembl_havana,protein_coding
chr10,20270831,20339138,68308,-,ensembl_havana,gene,NA,NA,ENSDARG00000061419,8,zmat4b,ensembl_havana,protein_coding
chr10,21511495,21521507,10013,+,ensembl,gene,NA,NA,ENSDARG00000107353,2,BX957322.3,ensembl,protein_coding
chr10,22510280,22533793,23514,+,ensembl_havana,gene,NA,NA,ENSDARG00000078691,5,gigyf1b,ensembl_havana,protein_coding
chr10,24302433,24319526,17094,-,ensembl_havana,gene,NA,NA,ENSDARG00000078618,5,inpp5kb,ensembl_havana,protein_coding
chr10,26716362,26744166,27805,-,ensembl_havana,gene,NA,NA,ENSDARG00000056633,8,fgf13b,ensembl_havana,protein_coding
chr10,27182704,27741793,559090,-,ensembl_havana,gene,NA,NA,ENSDARG00000056427,5,auts2a,ensembl_havana,protein_coding
chr10,27977373,28028999,51627,-,ensembl_havana,gene,NA,NA,ENSDARG00000069085,6,ints2,ensembl_havana,protein_coding
chr10,29259882,29264023,4142,+,ensembl,gene,NA,NA,ENSDARG00000061956,6,sytl2a,ensembl,protein_coding
chr10,29855213,29887864,32652,+,ensembl_havana,gene,NA,NA,ENSDARG00000068982,6,jhy,ensembl_havana,protein_coding
chr10,30617826,30785501,167676,-,ensembl_havana,gene,NA,NA,ENSDARG00000013005,7,opcml,ensembl_havana,protein_coding
chr10,33406819,33540336,133518,+,ensembl_havana,gene,NA,NA,ENSDARG00000011422,12,ryr1a,ensembl_havana,protein_coding
chr10,34426256,34734995,308740,+,ensembl_havana,gene,NA,NA,ENSDARG00000070080,6,nbeaa,ensembl_havana,protein_coding
chr10,34905980,34916208,10229,-,ensembl_havana,gene,NA,NA,ENSDARG00000043236,7,ccna1,ensembl_havana,protein_coding
chr10,36201194,36381043,179850,+,havana,gene,NA,NA,ENSDARG00000103268,2,BX088524.2,havana,antisense
chr10,37500234,37784024,283791,+,ensembl_havana,gene,NA,NA,ENSDARG00000033901,7,msi2a,ensembl_havana,protein_coding
chr10,38430359,38498072,67714,-,ensembl_havana,gene,NA,NA,ENSDARG00000077284,5,gdpd5a,ensembl_havana,protein_coding
chr10,39476432,39841419,364988,+,ensembl_havana,gene,NA,NA,ENSDARG00000075806,5,kirrel3a,ensembl_havana,protein_coding
chr10,40409832,40410884,1053,-,ensembl_havana,gene,NA,NA,ENSDARG00000111859,1,taar20n,ensembl_havana,protein_coding
chr10,40471629,40471895,267,-,havana,gene,NA,NA,ENSDARG00000094797,2,si:dkey-181m19.11,havana,protein_coding
chr10,43269918,43334999,65082,-,ensembl_havana,gene,NA,NA,ENSDARG00000068516,6,hapln1b,ensembl_havana,protein_coding
chr10,44811700,44901444,89745,+,ensembl_havana,gene,NA,NA,ENSDARG00000104387,2,si:ch211-48m9.1,ensembl_havana,protein_coding
chr10,45148005,45205893,57889,+,ensembl_havana,gene,NA,NA,ENSDARG00000103428,2,ogdhb,ensembl_havana,protein_coding
chr10,45248326,45341821,93496,+,ensembl_havana,gene,NA,NA,ENSDARG00000098683,3,zmiz2,ensembl_havana,protein_coding
chr24,854877,945921,91045,+,ensembl_havana,gene,NA,NA,ENSDARG00000076005,5,piezo2a.2,ensembl_havana,protein_coding
chr24,1162325,1356668,194344,-,ensembl_havana,gene,NA,NA,ENSDARG00000102153,3,nrp1a,ensembl_havana,protein_coding
chr24,2346514,2450597,104084,-,ensembl_havana,gene,NA,NA,ENSDARG00000063701,7,rreb1a,ensembl_havana,protein_coding
chr24,2470061,2480898,10838,+,ensembl,gene,NA,NA,ENSDARG00000094832,3,F13A1 (1 of many),ensembl,protein_coding
chr24,3347510,3467044,119535,-,ensembl_havana,gene,NA,NA,ENSDARG00000075369,5,nck1b,ensembl_havana,protein_coding
chr24,3537762,3783497,245736,-,ensembl_havana,gene,NA,NA,ENSDARG00000071823,8,adarb2,ensembl_havana,protein_coding
chr24,6161037,6260333,99297,-,ensembl_havana,gene,NA,NA,ENSDARG00000010186,10,myo3a,ensembl_havana,protein_coding
chr24,6687892,6898302,210411,-,ensembl_havana,gene,NA,NA,ENSDARG00000076826,7,dpp6a,ensembl_havana,protein_coding
chr24,10039165,10272212,233048,+,ensembl_havana,gene,NA,NA,ENSDARG00000086362,5,pou6f2,ensembl_havana,protein_coding
chr24,17417150,18179535,762386,-,ensembl_havana,gene,NA,NA,ENSDARG00000058969,8,cntnap2a,ensembl_havana,protein_coding
chr24,18689980,18732395,42416,+,ensembl_havana,gene,NA,NA,ENSDARG00000100236,2,cspp1a,ensembl_havana,protein_coding
chr24,19414561,19588659,174099,+,ensembl_havana,gene,NA,NA,ENSDARG00000038428,8,sulf1,ensembl_havana,protein_coding
chr24,20372497,20419254,46758,+,ensembl_havana,gene,NA,NA,ENSDARG00000059123,7,plcd1a,ensembl_havana,protein_coding
chr24,20708174,20808283,100110,-,ensembl_havana,gene,NA,NA,ENSDARG00000059058,6,vipr1b,ensembl_havana,protein_coding
chr24,21131874,21150169,18296,-,ensembl_havana,gene,NA,NA,ENSDARG00000076238,5,gramd1c,ensembl_havana,protein_coding
chr24,21863935,21903588,39654,-,ensembl_havana,gene,NA,NA,ENSDARG00000062837,6,spata13,ensembl_havana,protein_coding
chr24,22118804,22702017,583214,-,ensembl_havana,gene,NA,NA,ENSDARG00000062415,8,ctnnd2a,ensembl_havana,protein_coding
chr24,24416875,24503022,86148,-,havana,gene,NA,NA,ENSDARG00000097984,3,BX323067.1,havana,lincRNA
chr24,24989145,25004611,15467,-,ensembl_havana,gene,NA,NA,ENSDARG00000058178,7,zdhhc20b,ensembl_havana,protein_coding
chr24,25485264,25673442,188179,-,ensembl_havana,gene,NA,NA,ENSDARG00000074480,5,cnksr2a,ensembl_havana,protein_coding
chr24,25913162,25989500,76339,+,ensembl_havana,gene,NA,NA,ENSDARG00000013310,12,map3k15,ensembl_havana,protein_coding
chr24,27023274,27223041,199768,+,ensembl_havana,gene,NA,NA,ENSDARG00000062154,9,dip2ca,ensembl_havana,protein_coding
chr24,27268001,27346951,78951,+,ensembl_havana,gene,NA,NA,ENSDARG00000012353,9,vipr2,ensembl_havana,protein_coding
chr24,27428141,27430612,2472,-,ensembl,gene,NA,NA,ENSDARG00000099782,2,CR383669.2,ensembl,protein_coding
chr24,27548474,27715238,166765,+,ensembl_havana,gene,NA,NA,ENSDARG00000020080,12,ek1,ensembl_havana,protein_coding
chr24,27783946,27879182,95237,-,ensembl_havana,gene,NA,NA,ENSDARG00000071501,4,hs6st1b,ensembl_havana,protein_coding
chr24,28448387,28557301,108915,+,ensembl_havana,gene,NA,NA,ENSDARG00000026329,10,arhgap29a,ensembl_havana,protein_coding
chr24,28561038,28645334,84297,+,ensembl_havana,gene,NA,NA,ENSDARG00000057169,6,abca4a,ensembl_havana,protein_coding
chr24,29381946,29529252,147307,+,ensembl_havana,gene,NA,NA,ENSDARG00000014973,11,ntng1a,ensembl_havana,protein_coding
chr24,31430890,31452923,22034,-,ensembl_havana,gene,NA,NA,ENSDARG00000101368,2,cngb3.2,ensembl_havana,protein_coding
chr24,33708804,33756003,47200,-,ensembl_havana,gene,NA,NA,ENSDARG00000056740,6,tmeff1b,ensembl_havana,protein_coding
chr24,35536664,35561672,25009,-,ensembl,gene,NA,NA,ENSDARG00000040041,8,mcm4,ensembl,protein_coding
chr24,36339242,36364591,25350,+,ensembl_havana,gene,NA,NA,ENSDARG00000025081,10,grnb,ensembl_havana,protein_coding
chr24,37661140,37680917,19778,-,ensembl_havana,gene,NA,NA,ENSDARG00000038557,8,anks3,ensembl_havana,protein_coding
chr24,37722048,37794593,72546,+,ensembl_havana,gene,NA,NA,ENSDARG00000016490,9,rab11fip3,ensembl_havana,protein_coding
chr24,39178348,39186185,7838,-,ensembl_havana,gene,NA,NA,ENSDARG00000055653,7,nubp2,ensembl_havana,protein_coding
chr24,39186940,39196916,9977,+,havana,gene,NA,NA,ENSDARG00000077487,5,spsb3b,havana,protein_coding
chr24,39778648,39885785,107138,-,ensembl_havana,gene,NA,NA,ENSDARG00000062058,7,slc12a7b,ensembl_havana,protein_coding
chr24,40473032,40500312,27281,+,ensembl,gene,NA,NA,ENSDARG00000106473,2,CABZ01076968.1,ensembl,protein_coding
chr24,40529346,40639444,110099,+,ensembl,gene,NA,NA,ENSDARG00000101687,2,CU929259.1,ensembl,protein_coding
chr22,44365,50878,6514,-,ensembl,gene,NA,NA,ENSDARG00000098070,2,CABZ01085140.1,ensembl,protein_coding
chr22,110158,130695,20538,+,ensembl,gene,NA,NA,ENSDARG00000009477,10,prkar2ab,ensembl,protein_coding
chr22,396840,410544,13705,+,ensembl,gene,NA,NA,ENSDARG00000100252,3,capzb,ensembl,protein_coding
chr22,472327,506522,34196,-,ensembl_havana,gene,NA,NA,ENSDARG00000000853,13,dstyk,ensembl_havana,protein_coding
chr22,567733,584610,16878,+,ensembl_havana,gene,NA,NA,ENSDARG00000000229,9,usp49,ensembl_havana,protein_coding
chr22,812848,817479,4632,-,ensembl_havana,gene,NA,NA,ENSDARG00000071555,6,zgc:153675,ensembl_havana,protein_coding
chr22,4313605,4407871,94267,-,ensembl_havana,gene,NA,NA,ENSDARG00000099675,2,kdm4b,ensembl_havana,protein_coding
chr22,8522577,8648144,125568,-,ensembl,gene,NA,NA,ENSDARG00000077415,4,zmp:0000001175,ensembl,protein_coding
chr22,8581752,8725768,144017,-,ensembl_havana,gene,NA,NA,ENSDARG00000111423,1,si:ch73-27e22.1,ensembl_havana,protein_coding
chr22,8589423,8725768,136346,-,ensembl_havana,gene,NA,NA,ENSDARG00000116618,1,si:ch73-27e22.8,ensembl_havana,protein_coding
chr22,10145098,10165446,20349,-,ensembl_havana,gene,NA,NA,ENSDARG00000031954,9,rbck1,ensembl_havana,protein_coding
chr22,10440991,10514343,73353,+,ensembl_havana,gene,NA,NA,ENSDARG00000044135,5,cenpp,ensembl_havana,protein_coding
chr22,10927370,11054244,126875,-,ensembl_havana,gene,NA,NA,ENSDARG00000071524,6,insrb,ensembl_havana,protein_coding
chr22,11144153,11200846,56694,+,ensembl_havana,gene,NA,NA,ENSDARG00000017798,12,bcor,ensembl_havana,protein_coding
chr22,11203429,11426991,223563,+,havana,gene,NA,NA,ENSDARG00000100563,2,BX323453.1,havana,lincRNA
chr22,11440705,11493236,52532,-,ensembl_havana,gene,NA,NA,ENSDARG00000008407,9,tspan7b,ensembl_havana,protein_coding
chr22,12641580,12693837,52258,-,ensembl_havana,gene,NA,NA,ENSDARG00000041609,8,adarb1a,ensembl_havana,protein_coding
chr22,12831675,12862415,30741,-,ensembl_havana,gene,NA,NA,ENSDARG00000062812,7,glsa,ensembl_havana,protein_coding
chr22,16382502,16403602,21101,-,ensembl_havana,gene,NA,NA,ENSDARG00000071462,6,lama3,ensembl_havana,protein_coding
chr22,16446052,16477891,31840,+,havana,gene,NA,NA,ENSDARG00000071458,6,si:dkey-121a11.3,havana,protein_coding
chr22,16569123,16759151,190029,-,ensembl_havana,gene,NA,NA,ENSDARG00000024964,9,patj,ensembl_havana,protein_coding
chr22,17237219,17250822,13604,+,ensembl_havana,gene,NA,NA,ENSDARG00000062355,7,axdnd1,ensembl_havana,protein_coding
chr22,18951096,19007968,56873,+,ensembl_havana,gene,NA,NA,ENSDARG00000061665,7,hcn2b,ensembl_havana,protein_coding
chr22,19111444,19156332,44889,+,ensembl_havana,gene,NA,NA,ENSDARG00000076510,3,fgf22,ensembl_havana,protein_coding
chr22,19665617,20011604,345988,-,ensembl_havana,gene,NA,NA,ENSDARG00000071375,7,celf5a,ensembl_havana,protein_coding
chr22,20195280,20241232,45953,+,ensembl_havana,gene,NA,NA,ENSDARG00000061829,5,si:dkey-110c1.7,ensembl_havana,protein_coding
chr22,21317597,21351469,33873,+,ensembl_havana,gene,NA,NA,ENSDARG00000062080,7,shc2,ensembl_havana,protein_coding
chr22,24318131,24362712,44582,+,ensembl,gene,NA,NA,ENSDARG00000105136,2,ccdc50,ensembl,protein_coding
chr22,24954103,24967475,13373,-,ensembl_havana,gene,NA,NA,ENSDARG00000060325,8,fam20cl,ensembl_havana,protein_coding
chr22,35275206,35312649,37444,+,ensembl_havana,gene,NA,NA,ENSDARG00000078752,6,rubcn,ensembl_havana,protein_coding
chr22,37347440,37526467,179028,-,havana,gene,NA,NA,ENSDARG00000095844,3,FP102167.1,havana,sense_overlapping
chr22,38049130,38114599,65470,+,ensembl_havana,gene,NA,NA,ENSDARG00000067719,6,wwtr1,ensembl_havana,protein_coding
chr25,288661,294609,5949,-,ensembl,gene,NA,NA,ENSDARG00000117753,1,FO907087.1,ensembl,lincRNA
chr25,821725,998096,176372,-,ensembl_havana,gene,NA,NA,ENSDARG00000103388,2,znf609a,ensembl_havana,protein_coding
chr25,2776511,3012872,236362,+,ensembl_havana,gene,NA,NA,ENSDARG00000075100,6,neo1b,ensembl_havana,protein_coding
chr25,3897907,3979583,81677,-,ensembl_havana,gene,NA,NA,ENSDARG00000078676,6,myrf,ensembl_havana,protein_coding
chr25,4707173,4733221,26049,-,ensembl_havana,gene,NA,NA,ENSDARG00000038363,8,drd4a,ensembl_havana,protein_coding
chr25,6349892,6391271,41380,-,ensembl_havana,gene,NA,NA,ENSDARG00000079716,5,sin3aa,ensembl_havana,protein_coding
chr25,6734961,6769429,34469,+,ensembl,gene,NA,NA,ENSDARG00000117563,1,FQ377991.1,ensembl,lincRNA
chr25,7612606,7650335,37730,-,ensembl_havana,gene,NA,NA,ENSDARG00000025218,10,myo5ab,ensembl_havana,protein_coding
chr25,10602193,10630592,28400,-,ensembl_havana,gene,NA,NA,ENSDARG00000013379,10,ppp6r3,ensembl_havana,protein_coding
chr25,10640623,10769039,128417,-,ensembl,gene,NA,NA,ENSDARG00000006921,12,lrp5,ensembl,protein_coding
chr25,11389220,11706389,317170,+,ensembl_havana,gene,NA,NA,ENSDARG00000104384,2,AGBL1,ensembl_havana,protein_coding
chr25,12579655,12635371,55717,-,ensembl_havana,gene,NA,NA,ENSDARG00000101242,2,zcchc14,ensembl_havana,protein_coding
chr25,14032845,14087377,54533,-,ensembl_havana,gene,NA,NA,ENSDARG00000086342,4,zgc:101566,ensembl_havana,protein_coding
chr25,14087045,14125498,38454,+,ensembl_havana,gene,NA,NA,ENSDARG00000079111,5,actc1c,ensembl_havana,protein_coding
chr25,14165447,14366077,200631,+,ensembl_havana,gene,NA,NA,ENSDARG00000062325,7,shank2,ensembl_havana,protein_coding
chr25,14510773,14637660,126888,-,havana,gene,NA,NA,ENSDARG00000001879,11,nav2b,havana,protein_coding
chr25,16731802,16774774,42973,+,ensembl,gene,NA,NA,ENSDARG00000115503,1,BX004976.1,ensembl,protein_coding
chr25,16757355,16768078,10724,-,ensembl,gene,NA,NA,ENSDARG00000115940,1,galnt8a.1,ensembl,protein_coding
chr25,19560647,19574146,13500,-,havana,gene,NA,NA,ENSDARG00000089967,4,si:ch211-59o9.10,havana,protein_coding
chr25,19609713,19666107,56395,-,ensembl_havana,gene,NA,NA,ENSDARG00000007788,13,atp2b1b,ensembl_havana,protein_coding
chr25,22979743,23052707,72965,-,ensembl_havana,gene,NA,NA,ENSDARG00000009299,11,dusp8a,ensembl_havana,protein_coding
chr25,27531874,27541621,9748,-,ensembl_havana,gene,NA,NA,ENSDARG00000004199,10,spam1,ensembl_havana,protein_coding
chr25,31122806,31162816,40011,+,ensembl,gene,NA,NA,ENSDARG00000045596,6,rassf8a,ensembl,protein_coding
chr25,31276842,31288658,11817,+,ensembl_havana,gene,NA,NA,ENSDARG00000029069,5,tnni2a.4,ensembl_havana,protein_coding
chr25,31958911,32018990,60080,+,ensembl,gene,NA,NA,ENSDARG00000062632,6,duox,ensembl,protein_coding
chr25,32404938,32464149,59212,-,ensembl_havana,gene,NA,NA,ENSDARG00000079453,5,atp8b4,ensembl_havana,protein_coding
chr25,34246625,34268439,21815,+,ensembl_havana,gene,NA,NA,ENSDARG00000013397,12,bnip2,ensembl_havana,protein_coding
chr25,35603107,35664817,61711,-,ensembl_havana,gene,NA,NA,ENSDARG00000006169,11,lrrk2,ensembl_havana,protein_coding
chr25,35683956,35765924,81969,+,ensembl_havana,gene,NA,NA,ENSDARG00000061131,9,kif21a,ensembl_havana,protein_coding
chr25,36960724,37071036,110313,-,ensembl_havana,gene,NA,NA,ENSDARG00000007614,10,wwox,ensembl_havana,protein_coding
